paper_id,pmid,title,abstract,journal,publication_date,authors,authors_str,num_authors,doi,mesh_terms,has_abstract,abstract_length,specialty,collection_date
33950772,33950772,Assessing the pricing and benefits of oncology products: an update.,"<b>Introduction</b>: Oncology expenditure is outperforming all other health care sectors. In particular, the cost of oncology pharmaceuticals is soaring as it is fueled both by incremental costs and the introduction rate of new products. Due to the particularities of cancer as a disease, a significant multilayer of pressure is exerted toward the reimbursement of new treatments. Nevertheless, if the expenditure increase is left unattended, it may hamper the viability of any health care system worldwide.<b>Areas covered</b>: A literature review of the expenditure on oncology pharmaceuticals and the exploration of the root causes for the increase in expenditure was performed.<b>Expert commentary</b>: The surging oncology expenditure demonstrates a multi-layer causality that encompasses prices, the uncertainty of clinical trials, the specificities of cancer as a disease, and the artificial monopoly of oncology modalities. Moreover, laxity in the regulatory approval of new products was noted. In addition, the study design should be adequately justified. Finally, new reimbursement schemes, that explicitly reward and promote clinically meaningful and measurable outcomes, are also imperative.",Expert review of pharmacoeconomics & outcomes research,2021-Jun,['Petrou P'],Petrou P,1,10.1080/14737167.2021.1926987,"['Antineoplastic Agents', 'Costs and Cost Analysis', 'Delivery of Health Care', 'Drug Costs', 'Health Expenditures', 'Humans', 'Neoplasms', 'Reimbursement Mechanisms']",True,1203,oncology,2026-04-22
34918610,34918610,The molecular tumor board: a tool for the governance of precision oncology in the real world.,"Clinical oncology is going through a period of profound change. Targeted therapy, and more recently immunotherapy, have revolutionized the natural history and outcomes of many solid tumors. Clinical oncology is now indissoluble from molecular oncology, a rapidly evolving field. This profound transformation is the rationale for molecular tumor board (MTB) implementation. MTBs represent a resource for the development of precision oncology and clinical practice implementation is a complex and important challenge for the future of clinical and molecular oncology. Economic sustainability of genomic tests, access to drugs or clinical trials according to the MTB recommendation, and expanded use of existing anticancer drugs are required for MTBs to become a useful tool for the governance of precision oncology in the real world. This is an ongoing process, with establishment of MTBs the first step. Continuing to work in collaboration with scientific societies, MTBs are poised to become a homogeneous and well-structured reality that can make the care pathway of the patient with cancer more efficient, with the ultimate goal to offer personalized therapy based on the most advanced scientific knowledge.",Tumori,2022-Aug,"['Incorvaia L', 'Russo A', 'Cinieri S']","Incorvaia L, Russo A, Cinieri S",3,10.1177/03008916211062266,"['Humans', 'Immunotherapy', 'Medical Oncology', 'Neoplasms', 'Precision Medicine']",True,1209,oncology,2026-04-22
39373332,39373332,"The essential and evolving nature of oncology social work: Accomplishments and impact, 2010-present.","This paper demonstrates the essential nature of oncology social work and the critical role that oncology social workers (OSWs) play in the achievement of high-quality cancer care that improves patient outcomes, contains cost, advances population health, reduces provider burn-out among healthcare providers, and does it in a manner that addresses disparities and achieves equity. To this end, this paper's purpose is two-fold: (1) to review and demonstrate OSW contributions to the advancement of comprehensive cancer care over the last 15 years, and (2) to consider next steps for the Association of Oncology Social Work (AOSW) and the Oncology Social Work profession to achieve its mission and calling. To enhance the viability and security of OSWs and the professional organizations that support them, this report summarizes a breadth and depth of work and includes recommendations for the profession.",Journal of psychosocial oncology,2024,"['Zebrack B', 'Schapmire T', 'Damaskos P', 'Grignon M', 'Smith SK']","Zebrack B, Schapmire T, Damaskos P, Grignon M, Smith SK",5,10.1080/07347332.2024.2404577,"['Humans', 'Social Work', 'Neoplasms', 'Medical Oncology', 'Professional Role']",True,904,oncology,2026-04-22
32368179,32368179,Targeting T cell activation in immuno-oncology.,"The years since 2009 have seen tremendous progress in unlocking the curative potential of the immune system for the treatment of cancer. Much of that revolution in immuno-oncology has been fueled by the clinical success of immune checkpoint inhibitors, particularly those targeting the PD-1 axis. Unfortunately, many patients still fail to benefit from checkpoint blockade or other immunotherapies. An inability to fully activate antitumour T cells contributes in part to the failure of those therapies. Here, we review the basic biology of T cell activation, with particular emphasis on the essential role of the dendritic cell and the innate immune system in T cell activation. The current understanding of the multiple factors that govern T cell activation and how they impinge on tumour immunotherapy are also discussed. Lastly, treatment strategies to potentially overcome barriers to T cell activation and to enhance the efficacy of immunotherapy are addressed.","Current oncology (Toronto, Ont.)",2020-Apr,"['Saibil SD', 'Ohashi PS']","Saibil SD, Ohashi PS",2,10.3747/co.27.5285,"['Humans', 'Immunotherapy', 'Neoplasms', 'T-Lymphocytes']",True,967,oncology,2026-04-22
33631991,33631991,Telemedicine health disparities in oncology care.,,"Future oncology (London, England)",2021-May,"['Wozniak AM', 'Rallis KS', 'Elkaddoum R']","Wozniak AM, Rallis KS, Elkaddoum R",3,10.2217/fon-2021-0022,"['COVID-19', 'Communicable Disease Control', 'Health Services Accessibility', 'Healthcare Disparities', 'Humans', 'Immunocompromised Host', 'Income', 'Medical Oncology', 'Neoplasms', 'Pandemics', 'SARS-CoV-2', 'Telemedicine', 'Videoconferencing', 'Vulnerable Populations']",False,0,oncology,2026-04-22
36349796,36349796,Immunotherapy in surgical oncology.,,The British journal of surgery,2022-Dec-13,"['Reynolds IS', 'Fennelly D']","Reynolds IS, Fennelly D",2,10.1093/bjs/znac385,"['Humans', 'Surgical Oncology', 'Immunotherapy', 'Medical Oncology', 'Neoplasms']",False,0,oncology,2026-04-22
32402310,32402310,Surgical Oncology for the General Surgeon.,,The Surgical clinics of North America,2020-Jun,"['Wilkinson N', 'Zuckerman R']","Wilkinson N, Zuckerman R",2,10.1016/j.suc.2020.04.001,"['General Surgery', 'Health Services Accessibility', 'Humans', 'Neoplasms', 'Surgical Oncology', 'United States']",False,0,oncology,2026-04-22
33008500,33008500,Biotech and Breakthroughs in Immuno-Oncology.,"The age of immuno-oncology has ushered in a rush within the biopharmaceutical industry. This intense focus has been characterized as a frenzy or overhyped, but represents a substantial investment in new products that hope to harness the immune system against cancer. Such agents include next-generation checkpoint antagonists, immune costimulatory agonists, and a diverse array of novel mechanisms of action and therapeutic modalities targeting immune cell types and the interplay of the host and tumor at the immune synapse. This article surveys the clinical development and investment activity with Immuno-Oncology, specifically prostate, kidney, and bladder cancers.",The Urologic clinics of North America,2020-Nov,['Bockman JM'],Bockman JM,1,10.1016/j.ucl.2020.07.006,"['Biological Products', 'Biotechnology', 'Female', 'Forecasting', 'Humans', 'Immunotherapy', 'Male', 'Treatment Outcome', 'Tumor Microenvironment', 'Urogenital Neoplasms']",True,669,oncology,2026-04-22
39356811,39356811,The global cardio-oncology registry.,,Clinical advances in hematology & oncology : H&O,2024-Oct,['Sadler D'],Sadler D,1,,"['Humans', 'Cardio-Oncology', 'Cardiovascular Diseases', 'Medical Oncology', 'Neoplasms', 'Registries']",False,0,oncology,2026-04-22
33236249,33236249,2020 SSO Presidential Address: Surgical Oncology Moonshot.,,Annals of surgical oncology,2021-Feb,['Bartlett DL'],Bartlett DL,1,10.1245/s10434-020-09269-w,"['Humans', 'Medical Oncology', 'Neoplasms', 'Societies, Medical', 'Surgical Oncology']",False,0,oncology,2026-04-22
38401913,38401913,Precision Oncology in Gastrointestinal and Colorectal Cancer Surgery.,"Precision medicine is used to treat gastrointestinal malignancies including esophageal, gastric, small bowel, colorectal, and pancreatic cancers. Cutting-edge assays to detect and treat these cancers are active areas of research and will soon become standard of care. Colorectal cancer is a prime example of precision oncology as disease site is no longer the final determinate of treatment. Here, the authors describe how leveraging an understanding of tumor biology translates to individualized patient care using evidence-based practices.",Surgical oncology clinics of North America,2024-Apr,"['McDonald HG', 'Kerekes DM', 'Kim J', 'Khan SA']","McDonald HG, Kerekes DM, Kim J, Khan SA",4,10.1016/j.soc.2023.12.007,"['Humans', 'Precision Medicine', 'Gastrointestinal Neoplasms', 'Medical Oncology', 'Pancreatic Neoplasms', 'Colorectal Neoplasms']",True,541,oncology,2026-04-22
38768401,38768401,Guiding Principles for Community Building in Global Oncology.,"With the escalating incidence and prevalence of cancer worldwide disproportionately affecting low- and middle-income countries, there is an urgent need for the global oncology community to foster bidirectional partnerships and an equitable exchange of knowledge, resources, and expertise. A dedicated Global Oncology Community of Practice (CoP) can serve as a self-organizing, grassroots approach for members, with common goals and values, to coordinate efforts, maximize impact, and ensure sustainable outcomes. It is imperative, however, when outlining goals and priorities to adhere to an ethical and appropriate framework during community building efforts to avoid perpetuating inequities and power imbalances. This article reviews the core guiding principles for ASCO's Global Oncology CoP which includes responsibility, amplification, accessibility, sustainability, and decolonization.",American Society of Clinical Oncology educational book. American Society of Clinical Oncology. Annual Meeting,2024-Jun,"['Abuali I', 'Mathew A', 'Rugengamanzi E', 'Sainamthip P', 'Verduzco-Aguirre H', 'Parikh AR']","Abuali I, Mathew A, Rugengamanzi E, Sainamthip P, Verduzco-Aguirre H, Parikh AR",6,10.1200/EDBK_100045,"['Humans', 'Global Health', 'Medical Oncology', 'Neoplasms']",True,891,oncology,2026-04-22
37945421,37945421,Emerging and leading investigators' geriatric oncology research from SIOG 2022: Young SIOG special issue.,,Journal of geriatric oncology,2024-Jan,[],,0,10.1016/j.jgo.2023.101629,"['Humans', 'Aged', 'Medical Oncology', 'Geriatrics', 'Neoplasms']",False,0,oncology,2026-04-22
38865293,38865293,Inflammation in cardio-oncology: beyond immunotherapies.,,European heart journal,2024-Jul-09,"['Ferrara AL', 'Loffredo S', 'Tocchetti CG']","Ferrara AL, Loffredo S, Tocchetti CG",3,10.1093/eurheartj/ehae333,"['Humans', 'Immunotherapy', 'Neoplasms', 'Inflammation', 'Cardiovascular Diseases', 'Cardio-Oncology']",False,0,oncology,2026-04-22
35527479,35527479,"COVID-19, cancer post-pandemic risk, and the radiation oncology physicist.",,Journal of applied clinical medical physics,2022-May,['Allen MB'],Allen MB,1,10.1002/acm2.13628,"['COVID-19', 'Health Physics', 'Humans', 'Neoplasms', 'Pandemics', 'Radiation Oncology']",False,0,oncology,2026-04-22
36592025,36592025,"Advances, challenges and progress in pediatric hematology and oncology.",,Current opinion in pediatrics,2023-Feb-01,['Widemann BC'],Widemann BC,1,10.1097/MOP.0000000000001214,"['Child', 'Humans', 'Medical Oncology', 'Hematology', 'Neoplasms']",False,0,oncology,2026-04-22
39705969,39705969,Recent advancement in the spatial immuno-oncology.,"Recent advancements in spatial transcriptomics and spatial proteomics enabled the high-throughput profiling of single or multi-cell types and cell states with spatial information. They transformed our understanding of the higher-order architectures and paired cell-cell interactions within a tumor microenvironment (TME). Within less than a decade, this rapidly emerging field has discovered much crucial fundamental knowledge and significantly improved clinical diagnosis in the field of immuno-oncology. This review summarizes the conceptual frameworks to understand spatial omics data and highlights the updated knowledge of spatial immuno-oncology.",Seminars in cell & developmental biology,2025-Feb,"['To A', 'Yu Z', 'Sugimura R']","To A, Yu Z, Sugimura R",3,10.1016/j.semcdb.2024.12.003,"['Animals', 'Humans', 'Immunotherapy', 'Medical Oncology', 'Neoplasms', 'Tumor Microenvironment']",True,652,oncology,2026-04-22
35060769,35060769,Genetic and genomic learning needs of oncologists and oncology nurses in the era of precision medicine: a scoping review.,"Genetic and genomic data are increasingly guiding clinical care for cancer patients. To meet the growing demand for precision medicine, patient-facing oncology staff will be a part of leading the provision of genomic testing. A scoping review was undertaken to identify the range of genetic and genomic learning needs of oncologists and oncology nurses. Learning needs were reported relating to interpretation of genomic data, clinical decision-making, patient communication and counseling, and fundamentals of genetics and genomics. There was a lack of empirical research specific to oncology nurses and their learning needs in tumor sequencing. Our findings suggest that oncologists and oncology nurses need tailored support, education and training to improve their confidence and skills in adopting genomic testing into clinical practice.",Personalized medicine,2022-Mar,"['Rahman B', 'McEwen A', 'Phillips JL', 'Tucker K', 'Goldstein D', 'Jacobs C']","Rahman B, McEwen A, Phillips JL, Tucker K, Goldstein D, Jacobs C",6,10.2217/pme-2021-0096,"['Genomics', 'Humans', 'Medical Oncology', 'Neoplasms', 'Oncologists', 'Precision Medicine']",True,841,oncology,2026-04-22
39507541,39507541,Molecular and modular intricacies of precision oncology.,"Precision medicine is revolutionizing the world in combating different disease modalities, including cancer. The concept of personalized treatments is not new, but modeling it into a reality has faced various limitations. The last decade has seen significant improvements in incorporating several novel tools, scientific innovations and governmental support in precision oncology. However, the socio-economic factors and risk-benefit analyses are important considerations. This mini review includes a summary of some commendable milestones, which are not just a series of successes, but also a cautious outlook to the challenges and practical implications of the advancing techno-medical era.",Frontiers in immunology,2024,['Chhabra R'],Chhabra R,1,10.3389/fimmu.2024.1476494,"['Humans', 'Precision Medicine', 'Neoplasms', 'Medical Oncology']",True,692,oncology,2026-04-22
39190462,39190462,Race norming and biases in surgical oncology care.,"Disparities in surgical oncology care may be due to race/ethnicity. Race norming, defined as the adjustment of medical assessments based on an individual's race/ethnicity, and implicit bias are specifically explored in this focused systematic review. We aim to examine how race norming and bias impact oncologic care and postsurgical outcomes, particularly in Black patient populations, while providing potential strategies to improve equitable and inclusive care.",Journal of surgical oncology,2024-Dec,"['Lee B', 'Odusanya E', 'Nizam W', 'Johnson A', 'Tee MC']","Lee B, Odusanya E, Nizam W, Johnson A, Tee MC",5,10.1002/jso.27831,"['Humans', 'Surgical Oncology', 'Healthcare Disparities', 'Neoplasms', 'Racism', 'Racial Groups', 'Ethnicity']",True,464,oncology,2026-04-22
35230687,35230687,Pathway Analysis for Cancer Research and Precision Oncology Applications.,"With the advent of OMICs technologies, several bioinformatics methods have been developed to infer biological knowledge from such data. Pathway analysis methodologies help integrate multi-OMICs data and find altered function in known metabolic and signaling pathways. As widely known, such alterations promote the cancer cells' progression and the maintenance of the malignant state. In this chapter, we provide (i) a comprehensive description of the primary data sources for omics data, cancer ""omics"" projects, and precision oncology knowledge bases; (ii) a survey of the main biological pathway databases; (iii) and a global view of the principal pathway analysis tools and methodologies, describing their main characteristics and shortcomings highlighting their potential applications in cancer research and precision oncology.",Advances in experimental medicine and biology,2022,"['La Ferlita A', 'Alaimo S', 'Ferro A', 'Pulvirenti A']","La Ferlita A, Alaimo S, Ferro A, Pulvirenti A",4,10.1007/978-3-030-91836-1_8,"['Computational Biology', 'Genomics', 'Humans', 'Medical Oncology', 'Neoplasms', 'Precision Medicine']",True,831,oncology,2026-04-22
34635323,34635323,Precision diagnostics: integration of tissue pathology and genomics in cancer.,"Traditionally, cancer diagnosis and management has been reactionary in that symptoms lead to investigations, then a diagnosis is followed by clinical management. This process is heavily dependent on tissue diagnosis mainly by histopathology and to a lesser extent, cytopathology. However, in recent times there has been a shift towards precision medicine to enable prevention, prediction and personalisation in healthcare. The core of precision medicine is optimising therapeutic benefit for patients, by using genomic and molecular profiling, analogously termed precision pathology. This review explores (1) the evolution of pathology from a para-clinical discipline to a mainstream medical field integral to oncology tumour boards; (2) its critical role in preventative, diagnostic, therapeutic and follow-up cancer care; (3) the future of tissue pathology in the era of precision oncology; and (4) how pathologists may evolve to future-proof their profession.",Pathology,2021-Dec,"['Sharma S', 'George P', 'Waddell N']","Sharma S, George P, Waddell N",3,10.1016/j.pathol.2021.08.003,"['Genomics', 'High-Throughput Nucleotide Sequencing', 'Humans', 'Immunotherapy', 'Medical Oncology', 'Molecular Targeted Therapy', 'Neoplasms', 'Pathologists', 'Pathology, Molecular', 'Precision Medicine', 'Sequence Analysis, DNA']",True,962,oncology,2026-04-22
37936403,37936403,Total-body PET/CT: how will it change theranostics in oncology?,,Expert review of medical devices,2023,"['Filippi L', 'Urbano N', 'Schillaci O']","Filippi L, Urbano N, Schillaci O",3,10.1080/17434440.2023.2281660,"['Humans', 'Positron Emission Tomography Computed Tomography', 'Precision Medicine', 'Medical Oncology', 'Positron-Emission Tomography', 'Neoplasms']",False,0,oncology,2026-04-22
36693150,36693150,Impact of Precision Medicine in Oncology.,,"Cancer journal (Sudbury, Mass.)",,['Kucherlapati R'],Kucherlapati R,1,10.1097/PPO.0000000000000642,"['Humans', 'Precision Medicine', 'Medical Oncology', 'Neoplasms']",False,0,oncology,2026-04-22
38788178,38788178,"Common Sense Oncology: Equity, Value, and Outcomes That Matter.","While some recent drug treatments have been transformative for patients with cancer, many treatments offer small benefits despite high clinical toxicity, time toxicity and financial toxicity. Moreover, treatments that do provide substantial clinical benefits are not available to many patients globally due to issues with availability and affordability. The Common Sense Oncology's vision is that patients will have access to treatments that provide meaningful improvements in outcomes that matter, regardless of where they live. In recognition of the growing challenges in the field of oncology, Common Sense Oncology seeks to achieve this vision by improving evidence generation, evidence interpretation and evidence communication.",American Society of Clinical Oncology educational book. American Society of Clinical Oncology. Annual Meeting,2024-Jun,"['Wilson BE', 'Sengar M', 'Tregear M', 'van der Graaf WTA', 'Luca Battisti NM', 'Csaba DL', 'Soto-Perez-de-Celis E', 'Gyawali B', 'Booth CM']","Wilson BE, Sengar M, Tregear M, van der Graaf WTA, Luca Battisti NM, Csaba DL, Soto-Perez-de-Celis E, Gyawali B, Booth CM",9,10.1200/EDBK_100039,"['Humans', 'Medical Oncology', 'Neoplasms', 'Treatment Outcome']",True,733,oncology,2026-04-22
36239145,36239145,Application of pharmacogenomics in supportive oncology: a patient journey.,,Pharmacogenomics,2022-Oct,"['Nguyen DG', 'Morris SA', 'Patel JN']","Nguyen DG, Morris SA, Patel JN",3,10.2217/pgs-2022-0133,"['Humans', 'Pharmacogenetics', 'Medical Oncology', 'Precision Medicine', 'Neoplasms']",False,0,oncology,2026-04-22
39359121,39359121,Disparities in Health Outcomes in Surgical Oncology.,"Cancer health disparities refer to the unequal burden, treatment, and outcomes of cancer care experienced by specific populations. These disparities are systemic and often preventable, impacting diverse populations, including racial and ethnic minorities, medically underserved populations, populations in rural areas, individuals from the LGBT communities, disabled persons, extremes of age, and those living in persistent poverty. Addressing this topic is essential and timely to ensure equitable oncologic outcomes for all populations. Experts in surgical oncology and health disparities have collaborated to produce this seminar issue on Disparities in Surgical Oncology.",Journal of surgical oncology,2024-Dec,"['Johnson SM', 'Miller-Hammond K', 'McKenzie-Johnson T', 'Stewart J']","Johnson SM, Miller-Hammond K, McKenzie-Johnson T, Stewart J",4,10.1002/jso.27891,"['Humans', 'Healthcare Disparities', 'Surgical Oncology', 'Neoplasms', 'Health Services Accessibility']",True,675,oncology,2026-04-22
35815729,35815729,The value of companion diagnostics in oncology drug development.,,Expert review of molecular diagnostics,2022-Jun,"['Conn CW', 'Jin J']","Conn CW, Jin J",2,10.1080/14737159.2022.2100697,"['Drug Development', 'Humans', 'Medical Oncology', 'Neoplasms', 'Precision Medicine']",False,0,oncology,2026-04-22
32890514,32890514,The Resilience of Radiation Oncology in the COVID Era and Beyond.,,"International journal of radiation oncology, biology, physics",2020-Oct-01,"['Teckie S', 'Koffler D', 'Potters L']","Teckie S, Koffler D, Potters L",3,10.1016/j.ijrobp.2020.06.065,"['COVID-19', 'Delayed Diagnosis', 'Delivery of Health Care', 'Fear', 'Forecasting', 'Health Resources', 'Health Services Accessibility', 'Humans', 'Mortality', 'Neoplasms', 'Pandemics', 'Patient Acceptance of Health Care', 'Radiation Dose Hypofractionation', 'Radiation Oncology', 'Telemedicine', 'Unemployment']",False,0,oncology,2026-04-22
33190767,33190767,The Frailty Syndrome: A Critical Issue in Geriatric Oncology.,"The number of older adults with cancer is growing in the United States, and there is a relative paucity of data relating the presence of frailty with its outcomes of interest. The authors present the surgical oncology, radiation oncology, and medical oncology literature with respect to the presence of frailty in older adults with cancer. More research is needed to understand how the presence of frailty should be used by surgical, radiation, and medical oncologists to guide patient counseling and treatment planning.",Critical care clinics,2021-Jan,"['Minami CA', 'Cooper Z']","Minami CA, Cooper Z",2,10.1016/j.ccc.2020.08.007,"['Aged', 'Frail Elderly', 'Frailty', 'Geriatric Assessment', 'Humans', 'Medical Oncology', 'Neoplasms']",True,520,oncology,2026-04-22
32644173,32644173,Fighting 2 Enemies: Cancer and COVID-19.,,"Oncology (Williston Park, N.Y.)",2020-May-13,['Vose JM'],Vose JM,1,,"['Age Factors', 'Betacoronavirus', 'COVID-19', 'Comorbidity', 'Coronavirus Infections', 'Humans', 'Infection Control', 'Medical Oncology', 'Mortality', 'Neoplasms', 'Oncology Service, Hospital', 'Organizational Innovation', 'Pandemics', 'Pneumonia, Viral', 'SARS-CoV-2', 'Telemedicine']",False,0,oncology,2026-04-22
36632661,36632661,Invited Editorial: Why all countries should include psycho-oncology in their cancer response.,,Psycho-oncology,2023-Jan,"['Johnson S', 'Adams C']","Johnson S, Adams C",2,10.1002/pon.6042,"['Humans', 'Psycho-Oncology', 'Neoplasms', 'Medical Oncology']",False,0,oncology,2026-04-22
38183229,38183229,Addressing Sexual Health in Oncology Patients.,,Acta medica portuguesa,2024-Jan-03,"['Alves M', 'Durães D', 'Fonseca I']","Alves M, Durães D, Fonseca I",3,10.20344/amp.20671,"['Humans', 'Sexual Health', 'Medical Oncology', 'Neoplasms']",False,0,oncology,2026-04-22
39707545,39707545,Integrated machine learning reveals the role of tryptophan metabolism in clear cell renal cell carcinoma and its association with patient prognosis.,"Precision oncology's implementation in clinical practice faces significant constraints due to the inadequacies in tools for detailed patient stratification and personalized treatment methodologies. Dysregulated tryptophan metabolism has emerged as a crucial factor in tumor progression, encompassing immune suppression, proliferation, metastasis, and metabolic reprogramming. However, its precise role in clear cell renal cell carcinoma (ccRCC) remains unclear, and predictive models or signatures based on tryptophan metabolism are conspicuously lacking. The influence of tryptophan metabolism on tumor cells was explored using single-cell RNA sequencing data. Genes involved in tryptophan metabolism were identified across both single-cell and bulk-cell dimensions through weighted gene co-expression network analysis (WGCNA) and its single-cell data variant (hdWGCNA). Subsequently, a tryptophan metabolism-related signature was developed using an integrated machine-learning approach. This signature was then examined in multi-omics data to assess its associations with patient clinical features, prognosis, cancer malignancy-related pathways, immune microenvironment, genomic characteristics, and responses to immunotherapy and targeted therapy. Finally, the genes within the signature were validated through experiments including qRT-PCR, Western blot, CCK8 assay, and transwell assay. Dysregulated tryptophan metabolism was identified as a potential driver of the malignant transformation of normal epithelial cells. The tryptophan metabolism-related signature (TMRS) demonstrated robust predictive capability for overall survival (OS) and progression-free survival (PFS) across multiple datasets. Moreover, a high TMRS risk score correlated with increased tumor malignancy, significant metabolic reprogramming, an inflamed yet dysfunctional immune microenvironment, heightened genomic instability, resistance to immunotherapy, and increased sensitivity to certain targeted therapeutics. Experimental validation revealed differential expression of genes within the signature between RCC and adjacent normal tissues, with reduced expression of DDAH1 linked to enhanced proliferation and metastasis of tumor cells. This study investigated the potential impact of dysregulated tryptophan metabolism on clear cell renal cell carcinoma, leading to the development of a tryptophan metabolism-related signature that may provide insights into patient prognosis, tumor biological status, and personalized treatment strategies. This signature serves as a valuable reference for further exploring the role of tryptophan metabolism in renal cell carcinoma and for the development of clinical applications based on this metabolic pathway.",Biology direct,2024-Dec-21,"['Li F', 'Hu H', 'Li L', 'Ding L', 'Lu Z', 'Mao X', 'Wang R', 'Luo W', 'Lin Y', 'Li Y', 'Chen X', 'Zhu Z', 'Lu Y', 'Zhou C', 'Wang M', 'Xia L', 'Li G', 'Gao L']","Li F, Hu H, Li L, Ding L, Lu Z, Mao X, Wang R, Luo W, Lin Y, Li Y, Chen X, Zhu Z, Lu Y, Zhou C, Wang M, Xia L, Li G, Gao L",18,10.1186/s13062-024-00576-w,"['Machine Learning', 'Carcinoma, Renal Cell', 'Kidney Neoplasms', 'Prognosis', 'Tryptophan', 'Humans', 'Single-Cell Gene Expression Analysis', 'Datasets as Topic']",True,2732,oncology,2026-04-22
35230191,35230191,The Immune Response: A New Frontier in Interventional Oncology.,,Radiology,2022-Apr,['White SB'],White SB,1,10.1148/radiol.212931,"['Animals', 'Carcinoma, Hepatocellular', 'Embolization, Therapeutic', 'Humans', 'Immunity', 'Liver Neoplasms', 'Medical Oncology', 'Neoplasms', 'Rats']",False,0,oncology,2026-04-22
33704111,33704111,Current Oncology: A Multidisciplinary Medium for Clinical Oncology.,"In recent years, the field of oncology has witnessed the unprecedented pace of genomics discovery, knowledge translation, and clinical research validation, which has led to novel systemic and locoregional therapeutics, an evolving role of immunotherapy, and a broader application of precision oncology [...].","Current oncology (Toronto, Ont.)",2020-Nov-28,['Gill S'],Gill S,1,10.3390/curroncol28010002,"['Genomics', 'Humans', 'Immunotherapy', 'Medical Oncology', 'Neoplasms', 'Precision Medicine']",True,308,oncology,2026-04-22
34115988,34115988,Developing and validating model systems for immuno-oncology.,"Owing to clinical success of immune-checkpoint blockade, immunotherapy is becoming a cornerstone of modern oncology, and immuno-oncology is at the forefront of basic cancer research. This commentary outlines future opportunities for immuno-oncology modeling.",Cancer cell,2021-Aug-09,"['McCarthy CE', 'Zahir N', 'Eljanne M', 'Sharon E', 'Voest EE', 'Palucka K']","McCarthy CE, Zahir N, Eljanne M, Sharon E, Voest EE, Palucka K",6,10.1016/j.ccell.2021.05.017,"['Aging', 'Animals', 'Databases, Factual', 'Dogs', 'Humans', 'Immune Checkpoint Inhibitors', 'Immunotherapy', 'Medical Oncology', 'Mice', 'Neoplasms', 'Neoplasms, Experimental', 'Organ Culture Techniques', 'Translational Research, Biomedical']",True,258,oncology,2026-04-22
39226488,39226488,"""Rehabbed to Death"" in Oncology: Where Do We Go From Here?","To break the cycle of ""rehabbed to death"" in oncology, we must focus on improving communication and care coordination.",JCO oncology practice,2025-Feb,"['Lage DE', 'Blinderman CD', 'Grudzen CR']","Lage DE, Blinderman CD, Grudzen CR",3,10.1200/OP-24-00575,"['Humans', 'Medical Oncology', 'Neoplasms', 'Communication', 'Death']",True,118,oncology,2026-04-22
38310237,38310237,"Pathogenomics for accurate diagnosis, treatment, prognosis of oncology: a cutting edge overview.","The capability to gather heterogeneous data, alongside the increasing power of artificial intelligence to examine it, leading a revolution in harnessing multimodal data in the life sciences. However, most approaches are limited to unimodal data, leaving integrated approaches across modalities relatively underdeveloped in computational pathology. Pathogenomics, as an invasive method to integrate advanced molecular diagnostics from genomic data, morphological information from histopathological imaging, and codified clinical data enable the discovery of new multimodal cancer biomarkers to propel the field of precision oncology in the coming decade. In this perspective, we offer our opinions on synthesizing complementary modalities of data with emerging multimodal artificial intelligence methods in pathogenomics. It includes correlation between the pathological and genomic profile of cancer, fusion of histology, and genomics profile of cancer. We also present challenges, opportunities, and avenues for future work.",Journal of translational medicine,2024-Feb-03,"['Feng X', 'Shu W', 'Li M', 'Li J', 'Xu J', 'He M']","Feng X, Shu W, Li M, Li J, Xu J, He M",6,10.1186/s12967-024-04915-3,"['Humans', 'Neoplasms', 'Artificial Intelligence', 'Precision Medicine', 'Medical Oncology', 'Prognosis']",True,1025,oncology,2026-04-22
32991071,32991071,Current challenges facing pediatric radiation oncology viewed through an economics lens.,"This commentary addresses two problems facing pediatric radiation oncology: workforce education and the cost of technology. The tools of economics can help us understand these problems. Because cancer in children is relatively infrequent and the role of pediatric radiotherapy (RT) is limited, there are a small number of cases of children requiring RT in the US compared to the number of radiation oncology trainees. This creates a paucity of necessary clinical training material. Proton RT, rather than photon RT, is being recommended in many situations when RT is indicated in children. Cost, however, is a significant concern. The arguments for and against proton RT continue and a consensus on this matter has not emerged.",Pediatric blood & cancer,2021-May,['Halperin EC'],Halperin EC,1,10.1002/pbc.28686,"['Child', 'Humans', 'Neoplasms', 'Radiation Oncology', 'Radiotherapy Dosage']",True,727,oncology,2026-04-22
38762121,38762121,Artificial intelligence transforms the future of oncology care.,,"Journal of stomatology, oral and maxillofacial surgery",2024-Sep,"['Behera A', 'Dharmalingam Jothinathan MK']","Behera A, Dharmalingam Jothinathan MK",2,10.1016/j.jormas.2024.101915,"['Humans', 'Artificial Intelligence', 'Medical Oncology', 'Forecasting', 'Neoplasms']",False,0,oncology,2026-04-22
31804866,31804866,Precision Medicine in Oncology II: Economics of Targeted Agents and Immuno-Oncology Drugs.,,Journal of clinical oncology : official journal of the American Society of Clinical Oncology,2020-Feb-01,"['Huntington SF', 'Davidoff AJ', 'Gross CP']","Huntington SF, Davidoff AJ, Gross CP",3,10.1200/JCO.19.01573,"['Antineoplastic Agents, Immunological', 'Humans', 'Immunotherapy', 'Marketing of Health Services', 'Medical Oncology', 'Molecular Targeted Therapy', 'Neoplasms', 'Precision Medicine', 'United States']",False,0,oncology,2026-04-22
