paper_id,pmid,title,abstract,journal,publication_date,authors,authors_str,num_authors,doi,mesh_terms,has_abstract,abstract_length,specialty,collection_date
35667883,35667883,"""New Normal"" Radiology.","COVID-19, the most recent and globally impactful zoonotic viral pandemic in the last 20 years, has now entered its third year. As the global dental profession returns to providing as full a range of services as possible, in addition to embedding the new infection-control processes that were developed for this pandemic, it should also take full advantage of digital conventional radiology (intraoral, extraoral, and panoramic radiography) and cone-beam computed tomography. Regardless of vaccinations, new or yet-to-manifest variants, and testing, some dentists may be working in communities where the asymptomatic but potentially infectious patient poses a real risk. This needs to be met with not only the whole COVID-19 panoply the dentist is already too familiar with but also the need to minimise aerosol generation production by dental radiography. A flowchart and a table that compares the attributes of the above modalities are included.",International dental journal,2022-Aug,"['MacDonald D', 'Reitzik S']","MacDonald D, Reitzik S",2,10.1016/j.identj.2022.05.002,"['COVID-19', 'Cone-Beam Computed Tomography', 'Humans', 'Radiography, Dental, Digital', 'Radiography, Panoramic', 'Radiology']",True,946,radiology,2026-04-22
37059612,37059612,Burnout in Radiology.,,Academic radiology,2023-Jun,"['Chen M', 'Gholamrezanezhad A']","Chen M, Gholamrezanezhad A",2,10.1016/j.acra.2023.03.025,"['Humans', 'Radiology', 'Burnout, Psychological', 'Burnout, Professional', 'Radiography', 'Surveys and Questionnaires', 'Radiologists']",False,0,radiology,2026-04-22
37462500,37462500,Imaging in Interventional Radiology: 2043 and Beyond.,"Since its inception in the early 20th century, interventional radiology (IR) has evolved tremendously and is now a distinct clinical discipline with its own training pathway. The arsenal of modalities at work in IR includes x-ray radiography and fluoroscopy, CT, MRI, US, and molecular and multimodality imaging within hybrid interventional environments. This article briefly reviews the major developments in imaging technology in IR over the past century, summarizes technologies now representative of the standard of care, and reflects on emerging advances in imaging technology that could shape the field in the century ahead. The role of emergent imaging technologies in enabling high-precision interventions is also briefly reviewed, including image-guided ablative therapies.",Radiology,2023-Jul,"['Brock KK', 'Chen SR', 'Sheth RA', 'Siewerdsen JH']","Brock KK, Chen SR, Sheth RA, Siewerdsen JH",4,10.1148/radiol.230146,"['Humans', 'Radiology, Interventional', 'Radiography', 'Magnetic Resonance Imaging', 'Fluoroscopy', 'Multimodal Imaging', 'Radiography, Interventional']",True,782,radiology,2026-04-22
34197254,34197254,Mentorship in Radiology and in Life.,,"Radiographics : a review publication of the Radiological Society of North America, Inc",2021,"['Awan OA', 'Katz DS']","Awan OA, Katz DS",2,10.1148/rg.2021210099,"['Humans', 'Mentors', 'Radiography', 'Radiology']",False,0,radiology,2026-04-22
34742649,34742649,Gender Discrimination and Harassment in Radiology.,,Academic radiology,2022-Mar,['Meltzer CC'],Meltzer CC,1,10.1016/j.acra.2021.09.010,"['Humans', 'Radiography', 'Radiology', 'Sexism']",False,0,radiology,2026-04-22
32473782,32473782,On Green Radiology.,,Academic radiology,2020-Nov,"['Martin MF', 'Maturen KE']","Martin MF, Maturen KE",2,10.1016/j.acra.2020.04.017,"['Radiography', 'Radiology']",False,0,radiology,2026-04-22
31829058,31829058,<i>Dentomaxillofacial Radiology</i> in 2020-Exciting developments ahead.,,Dento maxillo facial radiology,2020-Jan,['Schulze RK'],Schulze RK,1,10.1259/dmfr.20209001,"['Dentition', 'Radiography', 'Radiography, Dental, Digital', 'Radiology']",False,0,radiology,2026-04-22
36809221,36809221,"Even in Radiology, Race Matters.",,Radiology,2023-May,"['Forman HP', 'Davis MA']","Forman HP, Davis MA",2,10.1148/radiol.223330,"['Humans', 'Veterans Health', 'Radiology', 'Radiography']",False,0,radiology,2026-04-22
36868972,36868972,Pain relief in interventional radiology.,,Clinical radiology,2023-Apr,"['Babu SB', 'Weston M', 'Rajesh A']","Babu SB, Weston M, Rajesh A",3,10.1016/j.crad.2023.02.001,"['Humans', 'Radiology, Interventional', 'Pain Management', 'Radiography, Interventional', 'Pain']",False,0,radiology,2026-04-22
35103546,35103546,Mentoring in Academic Radiology.,,Radiology,2022-Apr,"['Lee SI', 'Bluemke DA']","Lee SI, Bluemke DA",2,10.1148/radiol.213108,"['Faculty, Medical', 'Humans', 'Mentoring', 'Mentors', 'Radiography', 'Radiology']",False,0,radiology,2026-04-22
